sessionID,sessionStateID,userID,artistID,sessionStateStatus,sessionStateDateCreated,sessionStateDateUpdated,tickStateID,tickStateStatus,tickStateDateCreated,tickStateDateUpdated,tickID,tickType,tickHandler,tickStateResult
35,93584,184552,10565,5,"2025-02-18 12:14","2025-02-18 12:16",830747,5,"2025-02-18 12:16","2025-02-18 12:16",466,10,saveToState,
35,93584,184552,10565,5,"2025-02-18 12:14","2025-02-18 12:16",830738,5,"2025-02-18 12:16","2025-02-18 12:16",458,2,,"{
    ""response_rating"": ""yes"",
    ""response_ratingUserInput"": """",
    ""response_ratingDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Yes""
        }
    ],
    ""response_ratingLabel"": ""Are you satisfied with this result?""
}"
35,93584,184552,10565,5,"2025-02-18 12:14","2025-02-18 12:16",830730,5,"2025-02-18 12:15","2025-02-18 12:15",457,10,llmRequest,
35,93584,184552,10565,5,"2025-02-18 12:14","2025-02-18 12:16",830729,5,"2025-02-18 12:15","2025-02-18 12:15",456,2,,"{
    ""inputValue"": ""it’s about always being on the go no matter what life through at you you have to be turbo and keep on racing with your pace of life""
}"
35,93584,184552,10565,5,"2025-02-18 12:14","2025-02-18 12:16",830721,5,"2025-02-18 12:14","2025-02-18 12:14",455,2,,"{
    ""inputValue"": [
        ""existing""
    ],
    ""inputValueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Existing release""
        }
    ]
}"
35,93584,184552,10565,5,"2025-02-18 12:14","2025-02-18 12:16",830719,5,"2025-02-18 12:14","2025-02-18 12:14",454,2,,"{
    ""inputValue"": ""Go mode""
}"
35,86572,182829,9006,2,"2025-01-23 16:32","2025-02-18 02:38",829995,5,"2025-02-18 02:37","2025-02-18 02:38",459,10,llmRequest,
35,86572,182829,9006,2,"2025-01-23 16:32","2025-02-18 02:38",829993,5,"2025-02-18 02:37","2025-02-18 02:37",458,2,,"{
    ""response_rating"": ""other"",
    ""response_ratingUserInput"": ""It's about a song release"",
    ""response_ratingDetails"": [
        {
            ""type"": ""userInput"",
            ""value"": ""It's about a song release"",
            ""label"": ""No""
        }
    ],
    ""response_ratingLabel"": ""Are you satisfied with this result?""
}"
35,86572,182829,9006,2,"2025-01-23 16:32","2025-02-18 02:38",829992,5,"2025-02-18 02:37","2025-02-18 02:37",457,10,llmRequest,
35,86572,182829,9006,2,"2025-01-23 16:32","2025-02-18 02:38",829991,5,"2025-02-18 02:37","2025-02-18 02:37",456,2,,"{
    ""inputValue"": ""It's about life in Kansas city the love of the city good and bad""
}"
35,86572,182829,9006,2,"2025-01-23 16:32","2025-02-18 02:38",829990,5,"2025-02-18 02:36","2025-02-18 02:36",455,2,,"{
    ""inputValue"": [
        ""upcoming""
    ],
    ""inputValueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Upcoming release""
        }
    ]
}"
35,86572,182829,9006,2,"2025-01-23 16:32","2025-02-18 02:38",829989,5,"2025-02-18 02:36","2025-02-18 02:36",454,2,,"{
    ""inputValue"": ""Kc nights""
}"
35,92871,184438,10463,2,"2025-02-15 16:05","2025-02-15 16:06",824853,5,"2025-02-15 16:05","2025-02-15 16:06",457,10,llmRequest,
35,92871,184438,10463,2,"2025-02-15 16:05","2025-02-15 16:06",824852,5,"2025-02-15 16:05","2025-02-15 16:05",456,2,,"{
    ""inputValue"": ""Boosting women confidence""
}"
35,92871,184438,10463,2,"2025-02-15 16:05","2025-02-15 16:06",824851,5,"2025-02-15 16:05","2025-02-15 16:05",455,2,,"{
    ""inputValue"": [
        ""existing""
    ],
    ""inputValueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Existing release""
        }
    ]
}"
35,92871,184438,10463,2,"2025-02-15 16:05","2025-02-15 16:06",824850,5,"2025-02-15 16:05","2025-02-15 16:05",454,2,,"{
    ""inputValue"": ""Go Girl""
}"
35,92616,184304,10341,5,"2025-02-14 15:02","2025-02-14 15:17",822870,5,"2025-02-14 15:17","2025-02-14 15:17",467,10,saveToState,
35,92616,184304,10341,5,"2025-02-14 15:02","2025-02-14 15:17",822864,5,"2025-02-14 15:17","2025-02-14 15:17",460,2,,"{
    ""response_rating"": ""yes"",
    ""response_ratingUserInput"": """",
    ""response_ratingDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Yes""
        }
    ],
    ""response_ratingLabel"": ""Is this better?""
}"
35,92616,184304,10341,5,"2025-02-14 15:02","2025-02-14 15:17",822861,5,"2025-02-14 15:12","2025-02-14 15:12",459,10,llmRequest,
35,92616,184304,10341,5,"2025-02-14 15:02","2025-02-14 15:17",822859,5,"2025-02-14 15:12","2025-02-14 15:12",458,2,,"{
    ""response_rating"": ""other"",
    ""response_ratingUserInput"": ""It needs to align more with our brand and swedish urban culture"",
    ""response_ratingDetails"": [
        {
            ""type"": ""userInput"",
            ""value"": ""It needs to align more with our brand and swedish urban culture"",
            ""label"": ""No""
        }
    ],
    ""response_ratingLabel"": ""Are you satisfied with this result?""
}"
35,92616,184304,10341,5,"2025-02-14 15:02","2025-02-14 15:17",822858,5,"2025-02-14 15:04","2025-02-14 15:04",457,10,llmRequest,
35,92616,184304,10341,5,"2025-02-14 15:02","2025-02-14 15:17",822857,5,"2025-02-14 15:04","2025-02-14 15:04",456,2,,"{
    ""inputValue"": ""Here i will provide you with the pressrelease: D1MO Släpper Nytt Empowerment-spår 'GLORIOUS' med Medlemmarna i Kollektivet\nMusikkollektivet D1MO presenterar sin senaste singel 'GLORIOUS', med de livfulla talangerna Fabian Beganaj, NADZ, Zera och J. Pxblo.\nD1MO, ett inflytelserikt musikkollektiv baserat i Sverige, består av sex talangfulla artister som har format sin musikaliska väg sedan de samlades 2020. Deras nyaste release, 'GLORIOUS', har bidrag från Fabian Beganaj, NADZ, Zera och J. Pxblo. Som ett kollektiv känt för sitt innovativa tillvägagångssätt inom musik fortsätter D1MO att blomstra, rotade i ljuden av UK hip-hop och grime.\n'GLORIOUS' visar upp ett upplyftande och energiskt ljud som hyllar den kreativa explosionen från tidigt 2000-tal och hämtar inspiration från ikoniska producenter som The Neptunes och Timbaland. Det senaste spåret kapslar in en antemisk och nostalgisk stämning, skapad för att resonera med lyssnare genom dess catchy och livfulla produktion. Den gemensamma insatsen från de involverade artisterna, tillsammans med produceringsfärdigheterna hos Smoove F, lyfter fram D1MOs styrka i musikberättande och ljuddesign.\nFör D1MO markerar 'GLORIOUS' ett betydande ögonblick i deras kreativa tidslinje. \""GLORIOUS är en ny början för oss och det första spåret i denna nya era,\"" uttrycker de. Låten encapsulerar deras vision för framtiden och fungerar som en katalysator för fortsatt utveckling av deras konstnärskap. Denna release erbjuder en inblick i deras engagemang för innovation samtidigt som de hedrar kollektivets sammanhållna anda.\n'GLORIOUS' är nu tillgänglig på alla stora streamingplattformar och bjuder in lyssnare att delta med D1MO i firandet av detta spännande nya kapitel. När de fortsätter framåt, förblir kollektivet dedikerat till sitt uppdrag att skapa musik som fängslar och inspirerar.\n\n\nAnd here is the spotify pitch: Ett explosivt beat och hisnande lyrik föddes under en sen kväll i Västerås efter en D1MO-spelning. Med en spännande känsla av förfest får Zera, Fabian Beganaj, NADZ och J. Pxblo sina stunder i rampljuset. Låten kanaliserar en huvudkaraktärs aura av självsäkerhet och nöje, fångad på bara en timme. En målmedveten sociala medier-kampanj planeras för att förstärka denna dynamiska banger och fånga ny publik.\n\nAnd here is the lyrics: \n\nNo way No way\nNananana \nNo way No way\nVi är för glorious \nNo way no way\nNo way no way\nVi är för glorious\nHar vi nånsin disappointed\nGlorious\n\n\nJag är på min \n”Jag har ena flaskan för att släcka törsten, och den andra för att faktist bli gitti” mode\nHon rita D1MO med läppstift på brösten \nFör att visa vilka hon är med ikväll\nHon vill ge mig coochie\nBa’ när hon e horny \nDå hon skriver whats gucci\nJag doggar henne fint \nMan kan tro jag e snoopy\nImorgon får hon gätch \nJag kan inte älska en groopie\n\nMen tänk om Nån Gång \nNågonstans tillsammans väldigt långt bort\nEyo det ba’ dom Som Oss\nKontrollerar livet som en tv med kontroll\n\nMina kläder kommer alltid från Italien\nJag kokar whippar pasta i mitt kök o jag mår bra igen\nTill hennes cake är det jag som är en bagare\nAchoo Ey vi drar igen\nVarje dag ett nytt pris \nServera mon amie \nMina J’s promenera någon dag ner i Paris\nVi kan flyga av en breeze \nEller flyta jetski \nDu kan hämta dina gäris mina grabbar dome G’s\n\nNo way No way\nNananana \nNo way No way\nVi är för glorious \nNo way no way\nNo way no way\nVi är för glorious\nHar vi nånsin disappointed\nGlorious\n\nI know yall dont know me Well \nI dont kiss and tell \nJag e hundra \nBatterin laddad ikväll \nSi preguntan \nNo digas que soy tu mujer \nI aint tryna lock my heart \nI want S.E.X\nOh \nEl reggeaton me pone freaky \nFråga D1MO\nHur jag brukar flippa bara Skiti \nVille ringa shunon \nMen ikväll vi gör en remix \nKanske damma dyrt \nTömma kortet in the city\nDid you have enough?\n\n‘cause i really can’t relate\nI took you on a date\nBut the buffet aint all we ate\nDeep talkin to the AM, tellin me that love, you hate\nLike wi-fi, we connected, no password up in the way\nLetting go is what i do\nBut they stick on me like glue\nBad bitches, colombianas, bolivianas y peru\nElla solo quiere perreo y del piso, ella la dueña\nMe la llevo pa la casa y la invito a otra cena\n\nOm dom frågar vem e NADZ \nJag e that bitch \nSom du tänker varje natt på\n\nSo sexy gotta flex, checks, JAYPEX\nLine em up, baby tell em we up next\n\nNo way No way\nNananana \nNo way No way\nVi är för glorious \nNo way no way\nNo way no way\nVi är för glorious\nHar vi nånsin disappointed\nGlorious""
}"
35,92616,184304,10341,5,"2025-02-14 15:02","2025-02-14 15:17",822856,5,"2025-02-14 15:02","2025-02-14 15:02",455,2,,"{
    ""inputValue"": [
        ""upcoming""
    ],
    ""inputValueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Upcoming release""
        }
    ]
}"
35,92616,184304,10341,5,"2025-02-14 15:02","2025-02-14 15:17",822855,5,"2025-02-14 15:02","2025-02-14 15:02",454,2,,"{
    ""inputValue"": ""GLORIOUS""
}"
35,92547,183052,9196,5,"2025-02-14 08:29","2025-02-14 08:32",822227,5,"2025-02-14 08:32","2025-02-14 08:32",466,10,saveToState,
35,92547,183052,9196,5,"2025-02-14 08:29","2025-02-14 08:32",822218,5,"2025-02-14 08:32","2025-02-14 08:32",458,2,,"{
    ""response_rating"": ""yes"",
    ""response_ratingUserInput"": """",
    ""response_ratingDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Yes""
        }
    ],
    ""response_ratingLabel"": ""Are you satisfied with this result?""
}"
35,92547,183052,9196,5,"2025-02-14 08:29","2025-02-14 08:32",822217,5,"2025-02-14 08:31","2025-02-14 08:31",457,10,llmRequest,
35,92547,183052,9196,5,"2025-02-14 08:29","2025-02-14 08:32",822216,5,"2025-02-14 08:31","2025-02-14 08:31",456,2,,"{
    ""inputValue"": ""Pimp , player , song, bragger, self confidence, women , playing Las Vegas lifestyle""
}"
35,92547,183052,9196,5,"2025-02-14 08:29","2025-02-14 08:32",822215,5,"2025-02-14 08:29","2025-02-14 08:29",455,2,,"{
    ""inputValue"": [
        ""upcoming""
    ],
    ""inputValueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Upcoming release""
        }
    ]
}"
